name,text,label
51058019,沉静的，冷静的学习，快乐的，迅速的吃饭，甜美的入睡,0
51058096,疲倦快乐心烦舒适劳界.辛福,1
51077190,1、积极向上2、乐观开朗3.迎刃而解4.受欢迎5.关系融洽,0
51060034,用功学习，尊敬老师，关心同学，只争朝夕不负韶华。,1
51060118,1、心态平和2、冷静理智3、有时焦虑4、努力学习5、对生活和未来充满希望,1
51072892,1、情绪低落2、无精打彩3、心情很杂乱4上课不在线5、有点厌学。⑥想学，但学不进去,1
51072877,烦躁，易变，疲倦，无趣，高兴。,1
51058123,漫无目的、努力、快乐、无聊、开心、,0
51075432,开朗、活泼、热爱学习、享受生活 热爱跳舞,1
51059986,晕晕沉沉，昏昏欲睡，忙里偷闲、紧凑，累,0
51071573,快乐，积极忙碌，健康，幸运√,0
51075330,平静，焦急，失望，惊喜，兴奋，感动高兴。,0
51060091,普通，无奈，无精打采，偶尔积极，顺其自然，摆烂,1
51074515,筋疲力尽，怒气冲冲，冷默，不动生色，烦恼无比,0
51058854,迷茫但努力，心情忽好忽坏，脚踏实地,1
51062512,疲倦、困、累,1
51058888,疲惫，困惑，想家，想吃美食，想外出游玩,1
51072797,心情十分开心，激动，紧张，期待，易怒，焦躁不安。,0
51058093,疲惫、不言语、沉闷、无所谓、自我以中心的思想、迷茫、偶尔开心，情绪波动大,1
51058664,平静，焦虑，担忧，开心，不开心，烦躁，困，兴奋，悲伤,1
51063159,摆烂、心烦意乱,1
51073269,1、疲惫。2、开心3、期待4、满意5、烦恼,1
51077271,1.迷茫2.焦虑3.无措4.不甘5.疲惫,1
51059746,1、学习努力 2、积极向上3、快乐4、乐观5、奋斗6、沉浸阅读7、身体健康,0
51072868,生龙活虎。一帆风顺。生活一家亲。同学互帮互助。老师细心教导。,1
51071487,1、焦虑2、害怕3、紧张4、不完美5、恐惧6、担忧。,1
51061792,中期的梵高、慌乱、紧张、多变、期待。,1
51073307,高兴、开心、快乐、乐观、农务、法院,0
51059818,高兴疲惫，幸福愉悦有时闷闷不乐，快乐,1
51059734,好累，好无聊，不舒服，没灵感，难受,1
51062596,矛盾内耗、孤独、缺爱、疲劳，想耍。,1
51077220,有压力、开心、讨论、认真、有点焦虑,0
51058951,高兴,0
51063215,想躺平，焦虑，憧憬未来，想快点过完这段时间，感慨自己为什么不再努力一点。,1
51105437,现在感到焦虑，担心，急躁，怕受到挫折，考不上高中,1
51058031,迷茫、疏于学习，急，想玩,1
51060094,乐观、忐忑、积极、心虚、坦然、开心,0
51076132,沉默不语，悠然自得，漫无目地，极为寻常，开心。,1
51072844,开心，紧张，对未来充满了期待，自由的。,0
51077310,充满期待、开心激动、活力满满、积极向上，开朗阳光、,0
51073301,快乐。享受，伤心，劳累，无聊，喜悦.,1
51072847,兴奋，其善，小心翼翼，乐此不疲，失败，伤心，难受,1
51061021,焦虑、迷茫、不知所措、平淡、时好时坏,1
51060085,问上、积极，解，动力不达，非常好,0
51073313,伤感，不开心，心情低落有时会不安，浑身无力.,1
51102214,努力，快乐、轻松、紧张、自如的学习学校中的每一个课程和交流，紧张于我们快要到来的这学期的月考和作业。,0
51060058,"energetic.embarrassed,study hard,confident,happiness,become better and better.",1
51077223,积极、乐观、阳光，努力研究难题,0
51062485,有些累，有些期待，有点混，思考,0
51073316,有点焦虑、状态还好、想休息、不是很想哭、在家中会觉得无趣。,1
51059791,疯疯癫癫、积极向上，喜欢胡思乱想、困倦、乐观、抽象性,1
51071499,比较不好，精神萎败，让别人经常生气，很难让自己静下心来，自制力弱。,1
51059758,愉快、急躁、焦虑、迷茫、担忧,1
51072859,开开心心；积极，有时会困；专注；怀念小学,0
51058821,筋疲力尽，无奈，高兴，苦恼，烦燥,1
51058667,浪漫主义，很想睡觉，思虑未来，有斗志，对部分学科较疑惑，非常想放松一下，想要购物,1
51077160,无所畏惧，迎难而上，压力较小，精神抖擞很有实力。,1
51058007,从极度沮丧转为非常平静，不喜欢学校的规矩，不喜欢班上的同学，对喜欢的女生也没有兴趣了。,1
51060070,淡然，快乐，意气风发，自由，从容,0
51073304,积极，乐观，有点放松，认真,1
51078111,1、疲惫2、幸福3、焦躁4、充实5、快乐,0
51075336,充实，乐观，满足，快乐，寂寞,1
51063229,躺平，难受，焦虑，无助，毫无兴趣。,1
51072753,1、压力有点大2、痛快3、开心4、沉闷5、好奇,0
51062476,1、开心2、快乐3、愉悦4、紧张5、期待,0
51072800,1，焦虑（因为和朋友发生了冲突）2，精神饱满（上课积极性很不错）非常有信心4，对待事情不放弃，有耐心,0
51058043,没有过激的情感波动，心里状态一般。,1
51060004,原神，启动！阴暗地爬行，尖叫，变成猴子在原始森林荡秋千、精神状态稳定，腼腆害羞小女生.,1
51058885,烦躁、抽象、丧、令人担忧、不好,0
51102199,高兴，乐观，烦躁，无趣，易怒,0
51071552,精神抖擞、快乐、兴奋、高兴、神清气爽,0
51060025,情绪稳定，热爱生活，开心快乐，活泼开朗，冷静。,0
51077324,开心不起来、自卑、敏惑、厌恶自己与他人、在安静的环境听不了太大声音、暴躁,1
51075342,答：精力好，精神充沛，有时再晚也睡不着，第二天又感到非常疲劳，考试状态好，没多大担心,1
51077339,答：乐观，好学、阳光、开朗、愉悦。,1
51073240,头痛，不爱吃早饭，欢乐，有时心情低落，兴奋，对成绩有点迷茫。,1
51072886,向上，听话、开朗、活泼、乐观,0
51072785,1、乐观2、开心3、有时会劳累4、有时会烦躁.5、开朗、,0
51058785,积极上进，愉快，较赛有压力，人际交往和谐，身体有不适,0
51060994,1、开心2、释怀3、成长4、认真5、生活充实,1
51134025,疲倦、想逃离、一点就燃、不想学习、累又抱有希望。,0
51061042,晚睡早起，迷糊，喜欢狂笑，健忘，专注，摆烂。,1
51063227,平静、疯癫、无聊、额、好的。,1
51058733,多愁善感，焦躁易怒，惆怅，不知所措，期待新的开始。,1
51074464,快快乐乐，活泼，有精神，对于学习热情高涨，乐观开朗,0
51077353,开心，疲惫，放松，积极，向上,1
51077327,开心，激动，担忧，兴奋，期待，恐惧,0
51071534,"有什么问题（精神）,烦，害怕未来、想太多、只想回家、想睡觉、不爱学习，不想上学",1
51078161,精神良好的，活泼开朗，上课认真仔细听讲，好好学习,1
51076068,开心，极稳，思考，向上，较乐观。,0
51058921,咬人机率比狗大，精神状态良好，想努力卷死所有人，想回家躺平，热爱学习。,1
51072889,激动、快乐、放松、愉快、期待、不易生气、,0
51072821,阳光、开朗、积极、努力、上进。√热爱运动。√,0
51060049,1、时而焦虑到嘴不上气；2、焦躁不安；3、时而胡思乱想，4、时而对自己没信心；5、有时想哭，因失眠,1
51058873,焦头烂额，蒸蒸日上，有所期待，相处融洽，完美适应,1
51071567,想睡睡不着，时常发神，心情烦闷，学习压力大，脾气差,1
51060019,迷茫，无语，烦，冷,1
51077289,失落、迷茫、精力充沛、斗志昂扬、拼博,1
51075363,乐观，快乐，愉悦，勇敢，奋进。,0
51058046,充实，开心愉悦，目标明确，有期望，努力学习,1
51074485,开心，迷茫，累，兴奋。,1
51102220,失眠，疲累，心烦，焦虑，胃疼,1
51058903,焦虑、憔悴、紧张，心思细腻，多疑、烦躁、疲惫,0
51060112,笑得很多，作业太多有点烦.学习压力大、会“乐极生悲”或“悲极生乐”，心态较好,0
51076135,1、精神状态良好2、开心3、疲惫4、有趣5、充满希望,0
51060965,浮躁、焦虑、舒心、担忧，欣喜，对于家人的安慰而感到亏欠安心,1
51075399,活泼开朗，状态良好，情绪较好，心情愉悦，无紧张、焦虑等情绪,0
51059992,活泼开朗，自由洒脱，收款了很多身边人的祝福、目标坚定,0
51063180,阴睛不定，开朗，精神不太正常，大喜大悲。,1
51061774,我近来状态，如果泥牛入海，对大部分的事都不放在心上，极度消沉,1
51077256,开心，充实、激动、乐观，向上,0
51077359,为1个月后的一个活动感到兴奋激动，低迷谨慎，冷静，有点沉迷于数学，疲惫，累，怕失败,1
51076102,答：混乱、悲伤、忧愁、安静、伤心,1
51078167,些许缺乏信心。浮躁。对沉下心渴望。,0
51076087,最近的状态挺好的，就是有时午休时会睡眠不足，因为老是有人讲活。,1
51073319,优秀、很卷、不错、精神很好、阳兴开朗,0
51058099,答；一上课就困，一下课就精神，晚上睡不看，白天起不来,1
51063235,焦虑，放松，平和，急躁，没耐心。,1
51058912,身心俱疲，焦虑不安，精神愰惚，神情迷离，充满活力、精神抖擞。,2
51077214,快乐，担忧，自由，有趣，愉悦,0
51059755,烦躁，郁闷，迷茫、发呆、不愿呆在学校，想自在,2
51063238,焦虑、累、压力大、自卑、迷茫、力不从心、感觉生活灰暗。,0
51074488,开心，充满活力，对学习有信心，轻松，美好。,0
51058753,高兴、摸鱼、兴奋、有点焦虑、乐观,0
51063168,烦躁、劳累，无语，奇怪，有病,1
51060052,焦虑，躁动，不安分，迷茫，无所事事,1
51060930,平常，无趣，勤奋，乐观，有心事,1
51073231,没胃口，精神好，无聊，充满活力，朝气满满。,1
51073251,乐观优秀，内卷，阳光，平和，平易近人,0
51062173,充实、劳累、快乐、有时候有些担忧、有一定的压力。,1
51075408,快乐，勤奋，努力，轻松，愉快，饱满,0
51058939,充实，忙碌，愉悦，幸福，睡不醒。,0
51074574,快乐、疲倦、乐观、暴躁、专注、集中精神,0
51073196,平淡，开心、一般、活泼、迷惑、,0
51071502,飘忽不定，心神不宁，有时开心有时情绪低落，食欲大增，易怒，容易犯因，疲倦。,1
51073184,1.平常普通2.在努力学习,1
51062542,充满希望，有点焦虑，乐观开朗，有拖延症，有点迷茫,0
51075315,1、吃瓜看戏，心情美美的2、气运增加，好到爆3、疯狂无比4、阳光帅气5、财神有赏,0
51062202,1、焦虑2、烦躁3、情绪不稳定4、对任何事情提不起兴趣5、对学习感到压力,2
51063200,矛盾、烦燥、复杂、无语、摆烂,1
51061009,忙碌、烦燥、无聊、摆烂、心态平和,1
51102235,疯癫，快乐自由幸福劳累，活泼。,0
51058860,迷茫，担心，未来，怀念过去，累，温馨，反复治愈,0
51078117,比较迷茫，不确定，情绪不稳定，有一点愉懒，偶尔会有一些开心。,1
51071514,有时是焦虑，但是少时候是这样“开心“”明朗““放松”“愉快“有时很生气但没有人惹我。,0
51074467,1、精神内耗2、焦虑3、自悲4、烦燥5、不知道该做什么.,1
51071564,我认为我最近有点浮躁，在上数学课时，有点听不懂老师在说什么，写数学题时会认为很难而不做，容易找不到东西，背书时要背好久，还变得喜欢,1
51072758,学校的活动让我开心，生病落下很多课，让我担心，因为生病休息了几天，感到，放松，周考,1
51072755,有一点儿累，想睡觉，期待放假可以玩。学习有一点浮躁，想放学。,1
51077229,开心，忙碍，充实，愉快，劳累，放松,1
51058891,发疯，开朗，乐观，有些疲惫，有点狼狈，开心，有时敏感,0
51074565,迷惘，对学习没兴趣，对任何事都不感兴趣,1
51077262,良好,0
51058701,困倦、常发呆、想家、周期性失落、压力大,0
51134112,精神饱满，学习动力强，身心健康，乐观积极，活泼开朗。,1
51077259,积极，进取，有一颗求知的心，学习的积极性很高，幸福，快乐，有一点来自学习压力,0
51074509,充实；快乐；期待；疲惫；积极；乐观；幸福,0
51074541,比较容易发疯，学习成绩不太好，生活有一些不如意，还会无缘无故的发脾气。,1
51076077,很困，心情总不好，很想发火，感到无趣，有一些事和物感到厌烦。,1
51077350,紧张、焦虑、有些迷茫，充实快乐。,1
51071525,挺开心的，但也因为舅舅带来的压力，与外婆让我有些疲倦，不知所措，也因为成绩不好不好意思去提与爸爸见面。,1
51062205,筋疲力尽，日常犯困，迷迷糊糊，心情起伏大，想回家、思家,0
51076074,1、活跃 2、很好 3、非常好 4、特别好 5、良好,0
51059782,焦虑，不够自信，很多时候很困，无法集中注意力，自卑,1
51059761,迷茫，疲倦，不知所措，疲劳，困乏，时而有活力.,1
51060938,焦虑烦燥、发疯、开心、高兴、,1
51078146,偶尔失神、开心、浮躁、快乐、有一点焦虑,1
51060088,多然善感，开朗，刻苦学习、活泼，好学,1
51102193,生结平静，充实，我感到轻松，快乐，精力充足，幸福，自由。,0
51059687,沉迷学习，疲备不堪，向往自由，渴望旅游，等待放假。,1
51071508,乐观，开朗，英语改错时痛苦，连堂两节英语绝望。,1
51075429,容光焕发 精益求精 专心致志 任劳任怨 一心一意,0
51071546,对初中生活感到担忧，恐惧害怕,1
51060028,忙碌、充实，有些许烦恼，也过的很开心，盼着回家休息,0
51078131,自娱自乐、没事找事、想入非非、精神状态良好、乐观开朗,1
51062181,很累、敏感、情绪起伏大、间歌性不想学习、自我怀疑。,1
51060935,一点睡六点起，闯王夸我好身体。白天上课爱听不听，晚上作业爱写不写。主打一个自由自在。,1
51058689,有精神，爱吃饭，盼望周末，想长高，想打游戏。,0
51059815,沉静、有目标、活力、快乐、努力学习、偶尔迷茫,2
51074553,开心、快乐、幸运、充实、美好,1
51073199,平静如水，波澜不惊。对钢笔、练字走火入魔、对于学习步步高升、平安喜乐、,0
51059785,烦闷，摆烂，空闲时间多，无所谓，情绪起伏大,1
51058833,忙碌、洒脱、积极向上、困惑、盲目,0
51059716,对学习有些心不在焉，明知自己成绩差却仍然三分钟热度，有些每天得过且过的心态，不清楚自己想要的到底是什么，提前思考未来却感到迷茫。,1
51077301,我最近总是感觉心里是慌慌张张的，最近心理有一些前所未有的感觉，心里有一种危机感，,1
51058052,情绪低迷、困惑、迷茫、思想跳跃、神经质,1
51061006,烦、开心、迷茫、乐观、放松、平静,1
51059776,摆、困、无所事事、开心、焦虑,1
51077184,轻松愉快，有时会担心学习成绩，积极乐观，想快点好起表来去全段，周末有些懒散。,0
51072865,心态良好，睡眼不足，不太开心，成绩不好，任务不能及时过关。,2
51075378,1、热爱学习，对自己热爱的学科会全神贯注2、疲惫3、饮食增加4、兴奋、开心5、有点漂,0
51077277,迷茫、努力向上、阳光、有点压力、充实,0
51072841,每一天上完课都感觉很累，很想去睡觉，但是我一看见我爸爸妈妈又会很高兴开心，第二天,0
51062190,累、坚持、痛并快乐着，苦中作乐，想放假,1
51058064,放松、认真、贪玩、该学的时候在学，内卷，,0
51076120,1.好学2.自信3.活泼4.开朗5.活跃,0
51058022,较感疲惫，有点焦虑，对未来的前景无计划，喜欢一个人独处，沉迷刷题中,1
51073181,很累！比较忙活，有时高兴，有时很难过，情绪不稳定，无法坚持自己想做的事。,1
51076153,良好。兴奋。高兴。快乐，自由自在，无忧无虑。,0
51073260,一般于常没有变化学习一样没有过大的情绪起伏.和往常一样、,1
51073284,"心情飘忽不定。作业的完成，对未来抱有希望。心、情乐观（常）。有时低落（少）,成绩一般。",1
51058138,复杂，生气，高兴，疲惫，焦虑，烦闷,1
51077319,1、开心2、有点迷茫3、紧张4、温暖5、充实,0
51058028,开心，幸福，困倦，十分的有激情打羽毛球，对自己的能力有时感到困惑,1
51071481,空,0
51058713,无聊忙碌，有些累，无趣，每天教学楼，食堂宿舍3点一线,1
51058765,自信，对未来充满希望，积极向上，感到一切比较顺利。没有多消极想法。,1
51058882,焦虑，有点力不从心，容易多虑，爱发呆，情绪不稳定,1
51078152,上课有时会走神，作业写的很慢，成绩下降,1
51077280,嗯...不太有动力，不太想去学习，想睡觉，想回家，想玩，不知道该干嘛，就算知道也不想去做,1
51060997,时而愉悦，时而疲惫，自洽，一点浮躁，开心,1
51073257,做事：干净利落，有条不稳，很好勤劳且勤奋,0
51057986,开心，自由、洒脱、心平气和、闲适,0
51062494,1、累2、压力有点大3、有点不想画画了4、焦虑5、努力在让自己放松点,1
51075327,疲备、忧伤、开心、劳累、担心、,1
51076129,开心、快乐、外向,0
51059728,1、焦虑2、暴燥3、易怒4、幸福5、幸运,0
51074503,开心、无忧无虑、快乐、担忧、高高兴兴,0
51077157,自信、积极向上，高兴，乐观，随时可以迎接新的挑战，严谨,0
51062223,1、还可以2、想高考3、想休息4、想旅游5、有点但不太多的累,1
51058863,困，最有时烦燥，有时开心，心里想的多,1
51059681,忧虑、纠结、紧张、开心、烦闷。,1
51078164,迷茫，苦恼，不安，但又期待未来的生活，不想考试，接受不了自己自卑，敏感,2
51076111,精力充沛，刻苦认真，自律，爱玩，笃学,0
51074568,不喜欢出门，对什么也没有意思,2
51077374,上课有时不集中，焦虑，疲惫，容易走神，吃不下太多东西，晚上不好入睡，对学习提不上兴趣（厌学）,1
51078099,充实、疲惫、劳累、高兴、兴奋,1
51072767,有点食欲不振、有点懒、精神不振、空扬、无味,1
51076090,我积极，乐观、开朗，比较的活跃,0
51058085,躺平，因为懒，找不到方向感，没有动力，无用,1
51058736,上课疲惫不能集中精神。因为一个女生，很影响我的心态和心情。一直比较乐观。,1
51058692,1.开心2.良好3.不焦虑4.小慌(因要开家长会),1
51071475,昨天（11月30日）难过、破防、em……今天，开始，自信阳光……,1
51072815,高兴、开心、快乐，烦燥、兴高采烈,0
51102232,快乐高兴，有时去有点压力，充实，有紧迫感，享受。,0
51074482,心情大起大落，情绪有点不稳定，精神状态良好，但总体是好的是开心充足的，心思有点太跳跃了。,2
51073219,积极乐观，幽默大方，乐于助人，有些压力，不确定,1
51058105,精神状态良好，阴暗爬行在学校中，一到周末放下自我，一到考试脑子空白，一天到晚不知道在干嘛,1
51058933,在崩溃与重生之间徘徊，世界一切恶言向着我，与朋友在一起是幸福的，渴望，不解。,1
51078158,想看一本书，却无行动，喜欢一个人待着，无聊，不想做某些事却不得不做，困,1
51075381,忙碌，努力、突破、充实、劳累,0
51077265,充实、忙碍、快乐、享受、踏实,0
51077365,焦虑，迷茫，有时开心，有时难过，枯燥。,0
51075312,1、对大多数时间快乐、2、有时候会不喜欢周围的的任何事情都感到厌烦、3、有些时候会感空虚，没有事干、4、喜欢晚睡，但不喜欢早起,0
51058669,焦虑，专注，平和，希望，疲惫,1
51061050,浮燥、放松、粗心，乐观、自信,0
51077172,1、勤奋2、快3、紧张4、愉悦轻松5、疲劳,0
51073281,阳光，开朗、乐观，高兴，快乐、开心,2
51060971,想说话又不想说话，想学习又不想学习，想玩又不想玩，想锻炼又不想锻炼，想出门又不想出门。,0
51058876,焦虑、无措、忙碌、自责、担忧,2
51058055,浮躁，庸懒，没耐心，有点开心，劳累,2
51058111,迷茫、充实、开心、有点累、有小目标想要完成！理科让人头疼,0
51062497,焦虑、烦燥、疲惫，自我怀疑但还是努力调节自己、难受,1
51058748,学习压力大、幸福快乐、乐观、积极、活力满满,1
51058707,想睡觉，状态不好，阳光向上，疯疯癫癫，心烦意乱。,0
51058750,1、乐观开朗2、精神抖擞3、悲喜交加4、认真学习ing5、要努力练习乒乓球,1
51059740,疲惫，沉迷享乐，难受，焦虑，紧张，成长，有一定进步，一直长期在不熟悉的人群中缺乏安全感。,1
51060097,困惑、迷茫、乏力、不知所措、无所适从,1
51063186,自由，困难，急急急,2
51077151,积极乐观、勤奋好学，乐于助人，专注认真，开心，快乐，,1
51077148,期待，因为有小考试，但是并不是很紧张。开心，很容易困，高兴，盼望着过年。,0
51062491,乐观，心态好，有一些压力,0
51059737,上学因睡眠不足而有些许劳累，上课有些走神，为成绩而感到焦虑，对学习以外的事物都有格外的感兴趣，上课虽然只有部分时间听课,1
51071537,沉默，不爱笑了，比较疯，心事变多了，学习状态一般。,2
51077244,勤奋、轻松、开心、每天过的很充实，每天都在学新知识，,0
51061018,"情绪多变，一会很开心一会又emo,但是很快能够调节好，考完半期感觉最近有点松懈但也不知道怎么不松懈。",1
51078105,累、担忧，却希望明天是好的，精神充奋，部分肌肉酸痛,1
51063209,忙碌、充实、积极向上、憧憬、焦虑,0
51071516,时好时坏，挺好，满意，伤心，不想理人,1
51077368,疲惫；快乐；乐此不疲；心浮气躁、高兴，乐观向上,0
51060100,易变，勤奋、努力；焦虑；放空；矛盾,1
51071555,精神状态良好，阳光开朗，热爱学习，睡眠有些不足，作业较多，上课时有些困,2
51102223,渴望、烦闷、梦想、追寻、荒凉,1
51077235,开心，累，兴奋，正常，疯狂,0
51071597,开心活泼、焦急、厌倦、期待、心不在焉,1
51060121,"还OK,学习状态良好，心理状态较为健康，身体状态活着，目前处于单推水月的状态中，喜欢玩明日方舟的状态，",1
51075411,快乐，开心，精力较充沛，幸福，充实,1
51077348,学而不思、开开心心、心不在焉、烦恼多多、很容易走神,1
51074470,开朗，活泼，暴躁，高兴，轻松。,1
51076123,劳累，开心，疲惫，平安健康，充满对未来的渴望,1
51059696,忙碌、放松、舒适、疲惫、破防。,1
51077187,乐观、积极、懒散、幽默、自信,0
51073287,心声时而好时而不好，有时开心，有时伤心，这总是很累，觉得自己很没用,1
51078120,积极学习努力提升，热忠于分享八卦，学习没有压力，在陌生人前也能说一两句话了。,1
51060061,精神状态良好，第五人格玩家精神状态是这样的，野花香，古典复兴精神状态，良好，散漫，还可以,1
51077313,迷茫，忧虑、学习压力、我时而很快乐，拖拉,1
51073248,喜认一个人待着，想和人吐露自己内心最真实的想决，有了些钱，睡不好其，成绩不太好,0
51076322,快乐、开心、放松，感到无聊、浮躁。,0
51077247,疲惫，有点焦虑，快乐，贪玩，无法自律,0
51074580,开心，快快乐乐，不厌其烦，没有烦恼，收获很多,1
51058132,认真学习，有些焦虑，有时会发呆，充满活力，乐观开心,0
51072806,"水豚，一丢丢百无聊赖，奋发向上（但有偷懒的时候）,知道别人对我的不满，但我知道不改，（只在乎你对我是什么态度）,佛系",2
51074506,1、学有余力2、一心一意3、谨慎细心4、一丝不苟5、认真仔细6、互帮互助,0
51060031,较开心，不自信，胆人，满足，混时间,1
51077286,开心、悲伤、难过、惆怅、奇怪、期待,2
51071531,担心、害怕、不安、烦躁、开心,1
51061053,比较累，学习压力较大，积极，松懈，懒散。,1
51059743,1、心情烦躁 2、时而开心时而难过3、悲愤交加4、闷闷不乐5、睡眠不好,1
51076071,1、比较轻松 2、与平常一样干净利落 3、对大多数人比较严肃（不是特别喜欢开玩笑）4、仍然,0
51062587,焦虑，崩溃，紧张，刺激，期待,0
51061044,暴躁、疯癫、开朗、高兴、焦虑,0
51058070,孤傲、恨意、无畏、摆烂、思考。,1
51063262,被动、迷茫、随波逐流、倦乏、没有动力、碌碌无为。,2
51058909,奋斗、拼搏、精神不太好、疲倦、充满希望,0
51058851,有点小累，注意力不怎么集中但挺精神的,1
51073202,"答：精神状态良好，上课有时会不认真，没有努力的，比较懒，想要提升自己,",0
51077268,快乐，放松，偶尔有些疲劳，比较开放，偶尔突然发脾气。,0
51077356,可能有点儿迷茫，开心，状态相比前阵子好了一点，困倦，疲乏，可能有点不知所措,0
51058108,1、焦虑2、迷茫3、开心但不多4、时而有些害怕5、还是有些憧憬，向往,0
51078179,放松，紧张、焦急，幸福，开心。,1
51074544,1、迷茫；2、状虑。,2
51059713,精力充沛，无懈可击，破釜沉舟，意犹未尽，匡扶汉室，积极，越努力的自己，越完美的人生。,0
51058906,有点累，但是很充实，感冒很痛苦，心情没什么波澜，66较正常,0
51058135,迷茫，焦躁，安于现状，顺其自然，开心,0
51071496,乐观，有时烦闷，活泼，无趣，想念出差的爸妈,1
51058695,未曾改变，无聊，乐观，悲痛，心怀希望,1
51072764,精神不稳定，情绪稳定，懒，不想动，难受，想在床上躺一天。,1
51062515,疲惫焦虑，期待紧张兴奋,1
51060991,担心，兴奋，放松，积极，开心，期待,1
51077241,1、努力上进。2、乐观开朗。3、自信。4、快乐。5、非常好。6、享受努力的过程,0
51071528,阳光自信，他不打我，我不打他，他若打我，我必打他，我最近脾气火爆，精神不好，老是跟家里人闹矛盾。,0
51072776,最近自己得了乙型流感，感到身体无力，喉咙也不舒服，最近我的情况就还算好，除了生病，其他的都好。,0
51061065,我最近感到学习压力有明显的上升，作业的难度也因此而增大，对此我表示十分的迷茫，但我相信我可以凭借自己能够战胜并解决困难。,1
51059705,乐观、犯困、粗心、平淡。,1
51071490,最近：疲倦，开心，心烦，难过激动。,2
51074539,上课时心不在焉，感觉学习压力大了很疲倦，晚上睡不好觉来上学就会很困倦，和朋友一起会很开心，玩耍时很快乐。,1
51058710,疲倦，充实，烦躁，快乐，忧愁，困倦，困惑，思家。,1
51059722,焦虑、易怒、烦躁、对还未发生的事感到期待，不想上学，人际关系处理不好，,1
51063183,焦虑，紧张，理智，崩溃，想发疯,1
51077298,积极向上，轻松但同时也有轻微的压力，精神良好，身体健康，轻微疲倦。,2
